source	word	sage	base_count	base_rate	file_count	file_rate
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	black	0.5681379977647808	15671	0.0061647459614049376	13369	0.010725583432748289
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	blacks	0.5519981265260271	3949	0.0015534797907975303	3317	0.0026611384730665026
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	chinese	0.5477289350202759	637	0.00025058663629729726	535	0.00042921588275266176
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	chicago	0.5455407332879846	329	0.00012942386709860408	277	0.00022222953181773327
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	blm	0.5361810630537909	533	0.00020967453241202422	443	0.0003554067963727648
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	asian	0.5332780795044453	696	0.00027379638753990406	576	0.0004621090625523984
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	races	0.5313536146894356	240	9.441254742755312e-05	200	0.00016045453560847167
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	nationalists	0.5312247816771009	223	8.772499198476811e-05	186	0.00014922271811587865
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	asians	0.5080906736691417	939	0.00036938909181030157	757	0.0006073204172780654
/home/mamille3/hegemonic_hate/data/categories/race_ethnicity_sents.txt	hispanic	0.507628445233504	364	0.00014319236359845556	295	0.00023667044002249573
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	priest	1.3564163728856016	342	0.0001345378800842632	231	0.0005088352299010084
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	catholic	1.3077154619564726	1030	0.0004051871827099155	660	0.0014538149425743097
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	catholics	1.2392083638787503	480	0.00018882509485510624	288	0.0006343919749415169
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	christians	1.1460192905800803	1788	0.0007033734783352708	974	0.0021454784152536025
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	christianity	1.088445633874734	486	0.00019118540854079507	251	0.000552890228160836
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	christian	1.066615534113658	2083	0.0008194222345483048	1048	0.0023084819088149645
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	pope	1.0326241656185742	275	0.00010818104392740461	135	0.0002973712382538361
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	faith	1.010690317625724	380	0.0001494865334269591	182	0.00040090048416443086
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	extremists	1.0097150374985882	235	9.244561935614577e-05	113	0.00024891074016802575
/home/mamille3/hegemonic_hate/data/categories/religion_sents.txt	oven	0.9843104911411095	375	0.00014751960535555175	175	0.00038548123477349125
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	dyke	0.9957398382639178	491	0.00019315233661220242	440	0.0005228149306438466
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	transgender	0.9681729351910474	575	0.000226196728211846	501	0.0005952960914831072
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	bathroom	0.9575683379239399	226	8.890514882761252e-05	196	0.0002328902872868044
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	queer	0.9563444540273389	358	0.00014083204991276673	309	0.0003671586672021559
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	queers	0.9276371327733105	444	0.00017466321274097328	372	0.00044201625954434304
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	lesbian	0.9254128291230986	451	0.00017741691204094357	377	0.00044795733830165944
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	fag	0.9166102301917065	734	0.00028874504088259996	607	0.0007212469611382156
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	trans	0.9164448210154859	358	0.00014083204991276673	297	0.00035290007818459645
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	dykes	0.9076002687453292	393	0.00015460054641261824	323	0.0003837936877226419
/home/mamille3/hegemonic_hate/data/categories/gender_sexuality_sents.txt	gender	0.9068774427693119	664	0.00026120804788289694	544	0.0006463893687960285
