source	word	sage	base_count	base_rate	file_count	file_rate
/home/mamille3/hegemonic_hate/data/power/marginalized_sents.txt	muslim	0.24491214068331205	6811	0.0026375823929854483	6705	0.0027233314568543875
/home/mamille3/hegemonic_hate/data/power/marginalized_sents.txt	muslims	0.2438886294224797	6160	0.00238548047875354	6063	0.002462573992976607
/home/mamille3/hegemonic_hate/data/power/marginalized_sents.txt	she	0.23735728046073173	7583	0.002936541959478587	7403	0.003006834120073532
/home/mamille3/hegemonic_hate/data/power/marginalized_sents.txt	islam	0.23398585499151098	3022	0.0011702795465573373	2972	0.0012071202221881044
/home/mamille3/hegemonic_hate/data/power/marginalized_sents.txt	her	0.23246471276847158	7921	0.003067433583150453	7693	0.003124621759519881
/home/mamille3/hegemonic_hate/data/power/marginalized_sents.txt	woman	0.23221711003062126	5372	0.002080324859068834	5233	0.0021254576455956766
/home/mamille3/hegemonic_hate/data/power/marginalized_sents.txt	nigger	0.23148754906619004	5790	0.002242196748698538	5632	0.0022875171909028953
/home/mamille3/hegemonic_hate/data/power/marginalized_sents.txt	black	0.23102488819762249	14335	0.005551276406320129	13860	0.005629436836987594
/home/mamille3/hegemonic_hate/data/power/marginalized_sents.txt	jews	0.22892902231818726	5936	0.002298735734071593	5758	0.002338693889420964
/home/mamille3/hegemonic_hate/data/power/marginalized_sents.txt	women	0.22792171539169082	13081	0.005065660737431016	12613	0.005122949987368291
/home/mamille3/hegemonic_hate/data/power/hegemonic_sents.txt	priest	2.6211027769217403	359	0.00013902394348579885	223	0.0018547629147224924
/home/mamille3/hegemonic_hate/data/power/hegemonic_sents.txt	catholic	1.7886034408711706	615	0.00023816079455088102	158	0.00131413695303208
/home/mamille3/hegemonic_hate/data/power/hegemonic_sents.txt	priests	1.7461313278958	278	0.00010765642420348769	75	0.0006237991865658607
/home/mamille3/hegemonic_hate/data/power/hegemonic_sents.txt	jesus	1.5477613045291378	801	0.0003101899129028548	159	0.0013224542755196247
/home/mamille3/hegemonic_hate/data/power/hegemonic_sents.txt	allcaps	1.2909590384844638	292	0.00011307797074610937	50	0.0004158661243772405
/home/mamille3/hegemonic_hate/data/power/hegemonic_sents.txt	catholics	1.2657481610370729	265	0.00010262213098533897	45	0.0003742795119395164
/home/mamille3/hegemonic_hate/data/power/hegemonic_sents.txt	virgin	1.1751261464994491	193	7.473989162328461e-05	32	0.0002661543196014339
/home/mamille3/hegemonic_hate/data/power/hegemonic_sents.txt	church	1.1578109190262027	967	0.000374473964765369	129	0.0010729346008932804
/home/mamille3/hegemonic_hate/data/power/hegemonic_sents.txt	devil	1.0969035043310469	246	9.526431782035241e-05	36	0.0002994236095516131
/home/mamille3/hegemonic_hate/data/power/hegemonic_sents.txt	dress	1.0953539353366446	238	9.216629122456859e-05	35	0.00029110628706406833
